Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9811 6.94465
0.981 6.9592
0.9809 6.97318
0.9809 6.98912
0.9811 6.99793
0.9808 7.01959
0.9806 7.04392
0.9807 7.07075
0.9808 7.09535
0.9808 7.11788
0.9808 7.10828
0.9805 7.1129
0.9803 7.1192
0.9803 7.13591
0.9803 7.15519
0.9803 7.15587
0.9804 7.16003
0.9804 7.13159
0.9807 7.11056
0.9808 7.09099
0.9808 7.07969
0.981 7.07101
0.9811 7.05235
0.9811 7.02689
0.9814 6.99738
0.9817 6.95886
0.9819 6.92953
0.9821 6.90835
0.9827 6.89408
0.9827 6.88709
0.9824 6.88901
0.9828 6.89774
0.9829 6.89465
0.9829 6.89459
0.9832 6.89747
0.9834 6.90388
0.9832 6.90357
0.9834 6.90164
0.9837 6.90128
0.9839 6.90425
0.984 6.90863
0.9839 6.91535
0.9837 6.91046
0.9834 6.91327
0.9832 6.92169
0.9834 6.94725
0.9834 6.97822
0.983 7.00574
0.9827 7.03292
0.9825 7.05952
0.9825 7.08505
0.9826 7.1134
0.9825 7.14033
0.9825 7.13423
0.9824 7.12966
0.9824 7.12375
0.9824 7.07921
0.9822 7.05891
0.9824 7.04395
0.9823 7.04722
0.9824 7.06307
0.982 7.06855
0.9819 7.08132
0.9821 7.05698
0.982 7.03462
0.9817 7.02496
0.9816 7.01861
0.9815 7.02069
0.981 7.01978
0.9809 7.02219
0.981 7.01631
0.9808 7.02834
0.9809 7.03511
0.9809 7.03744
0.9806 7.03404
0.9808 7.03538
0.9806 7.04175
0.9803 7.03587
0.9805 7.03944
0.9806 7.04664
0.9804 7.05524
0.9808 7.06338
0.981 7.07202
0.9811 7.07453
0.9811 7.08249
0.981 7.07519
0.9811 7.07115
0.9811 7.08195
0.981 7.09273
0.9809 7.10542
0.981 7.09976
0.9812 7.0908
0.9813 7.06007
0.9815 7.0393
0.9816 7.02995
0.9813 7.03077
0.9814 7.03387
0.9816 7.02762
0.9817 7.02273
0.9819 7.02417
0.9821 7.03069
0.9823 7.02949
0.9824 7.01986
0.9828 7.00752
0.983 6.99329
0.9829 6.98064
0.9829 6.97027
0.983 6.9596
0.9828 6.93818
0.9822 6.92033
0.9821 6.90765
0.9821 6.90272
0.982 6.90156
0.9821 6.90972
0.9819 6.92324
0.9818 6.94051
0.9816 6.95805
0.9818 6.97932
0.9816 6.99783
0.9816 7.0156
0.9815 7.02594
0.9815 7.02994
0.9815 7.03411
0.9815 7.03669
0.9819 7.03953
0.9819 7.04093
0.982 7.0366
0.9819 7.04042
0.9816 7.05412
0.9818 7.0682
0.9817 7.07868
0.9815 7.08432
0.9816 7.08978
0.9816 7.09678
0.982 7.08809
0.982 7.08346
0.9828 7.01752
0.983 6.98186
0.9829 6.96904
0.9828 6.97227
0.9828 6.98886
0.9827 7.01084
0.9828 7.04072
0.983 7.07045
0.9825 7.10322
0.9824 7.13543
0.9822 7.15913
0.9821 7.18001
0.982 7.19752
0.9818 7.21095
0.9817 7.21252
0.9818 7.22003
0.9819 7.22591
0.982 7.23203
0.982 7.23341
0.9821 7.22526
0.9821 7.21862
0.982 7.18596
0.982 7.1528
0.9821 7.12558
0.9822 7.10049
0.9823 7.05574
0.9823 7.02051
0.9824 6.99246
0.9824 6.97598
0.9822 6.97501
0.9822 6.97831
0.9822 6.98536
0.9821 6.99449
0.9821 7.00435
0.9823 7.0158
0.9822 7.03278
0.982 7.04417
0.9817 7.0604
0.9817 7.07636
0.9816 7.09501
0.9817 7.11385
0.9817 7.11856
0.9817 7.12449
0.9815 7.12225
0.9817 7.12317
0.9817 7.09926
0.9818 7.09603
0.982 7.10716
0.9818 7.10747
0.9818 7.11539
0.9818 7.12632
0.9818 7.14433
0.9816 7.16459
0.9812 7.18658
0.9813 7.2083
0.9811 7.23482
0.981 7.25719
0.981 7.26995
0.9812 7.26337
0.9812 7.24379
0.9813 7.22994
0.9816 7.16198
0.982 7.10185
0.9823 7.04454
0.9826 6.9991
0.9826 6.96171
0.9824 6.93226
0.9826 6.90884
0.9827 6.89044
0.9828 6.88525
0.9832 6.88436
0.9828 6.88791
0.9829 6.8984
0.9829 6.90883
0.9829 6.91865
0.9826 6.93042
0.9824 6.94399
0.9823 6.9583
0.9823 6.97247
0.9823 6.98704
0.9825 6.9971
0.9826 7.00912
0.9826 7.01812
0.9825 7.02661
0.9826 7.02842
0.9827 7.03797
0.9827 7.05217
0.9826 7.06512
0.9826 7.07435
0.9827 7.07994
0.9825 7.07521
0.9827 7.06905
0.9828 7.0474
0.9828 7.02836
0.9826 7.00905
0.9827 6.99666
0.9827 7.00878
0.9826 7.02654
0.9823 7.05051
0.9826 7.07761
0.9825 7.10683
0.9826 7.12553
0.9827 7.12861
0.9827 7.13274
0.9829 7.13557
0.9828 7.13903
0.983 7.14144
0.9829 7.13879
0.983 7.1314
0.9833 7.11553
0.9832 7.10139
0.9832 7.09113
0.9832 7.08436
0.9831 7.08337
0.9832 7.09662
0.9834 7.11155
0.9832 7.12731
0.9833 7.14265
0.9831 7.15619
0.983 7.13899
0.9832 7.12791
0.9833 7.12294
0.9831 7.1215
0.9831 7.12106
0.9832 7.12382
0.9833 7.12732
0.9832 7.09583
0.9832 7.07505
0.9831 7.05942
0.9832 7.03196
0.9827 7.01419
0.9829 7.01942
0.9825 7.04445
0.9822 7.07475
0.982 7.09751
0.9819 7.12642
0.9821 7.14144
0.982 7.14927
0.9822 7.15868
0.9822 7.16955
0.982 7.12875
0.9819 7.08461
0.9819 7.06123
0.9821 7.04172
0.9819 7.03525
0.9816 7.04494
0.9822 7.06499
0.9815 7.09301
0.9814 7.12931
0.9812 7.17487
0.9812 7.24062
0.9813 7.30635
0.9813 7.36621
0.9816 7.41453
0.9816 7.41611
0.9816 7.4034
0.9817 7.39444
0.9816 7.33411
0.9813 7.28862
0.9814 7.24779
0.9816 7.21767
0.9819 7.15631
0.9817 7.11944
0.982 7.1038
0.9821 7.09945
0.9823 7.10852
0.9824 7.11827
0.9826 7.10849
0.9825 7.11423
0.9822 7.13272
0.9823 7.1469
0.982 7.19508
0.9814 7.23161
0.9815 7.27371
0.9817 7.31726
0.9816 7.32772
0.9816 7.33922
0.9816 7.34213
0.9818 7.25107
0.9817 7.1812
0.9821 7.12647
0.9822 7.0811
0.9823 7.04849
0.9824 7.01123
0.9827 6.98761
0.9826 6.97145
0.9826 6.95153
0.9823 6.92694
0.9826 6.91578
0.9825 6.91693
0.9824 6.9208
0.9823 6.93531
0.9824 6.95448
0.9824 6.97841
0.9822 7.00123
0.9822 7.02665
0.9821 7.08482
0.982 7.14625
0.982 7.2008
0.9822 7.20707
0.982 7.20545
0.9818 7.19331
0.9821 7.09733
0.9819 7.02719
0.9818 6.99849
0.9821 7.00456
0.9823 7.03694
0.9821 7.09087
0.9824 7.15314
0.9823 7.22778
0.9821 7.29847
0.982 7.37104
0.9819 7.4411
0.9821 7.49569
0.9818 7.46928
0.9812 7.44807
0.981 7.43803
0.9811 7.4279
0.9813 7.38888
0.9813 7.28797
0.9814 7.21355
0.9816 7.15526
0.9814 7.11133
0.9814 7.08439
0.9816 7.07234
0.9816 7.07134
0.9818 7.07712
0.9819 7.08826
0.9813 7.10433
0.9814 7.10341
0.9813 7.09765
0.9816 7.07773
0.9813 7.07327
0.9816 7.07055
0.9816 7.07709
0.982 7.08968
0.9822 7.08935
0.9822 7.09186
0.9824 7.09949
0.9824 7.10599
0.9825 7.11558
0.9827 7.10472
0.9827 7.08652
0.9825 7.07639
0.9827 7.07142
0.9829 7.05538
0.9827 7.0266
0.9827 7.00246
0.9826 6.98029
0.9824 6.96556
0.9824 6.95723
0.9825 6.94747
0.9824 6.94376
0.9824 6.94255
0.9826 6.94353
0.9826 6.95155
0.9825 6.96049
0.9824 6.97003
0.9824 6.97172
0.9825 6.97246
0.9823 6.96026
0.9822 6.95247
0.9824 6.94738
0.9824 6.94602
0.9826 6.94429
0.9824 6.94458
0.9824 6.94937
0.9824 6.95644
0.9827 6.96614
0.9826 6.97535
0.9827 6.98305
0.9827 6.99125
0.9825 6.99935
0.9825 7.00751
0.9825 7.01416
0.9824 7.02279
0.9824 7.03025
0.9825 7.03745
0.9826 7.04421
0.9824 7.05012
0.9825 7.05837
0.9826 7.06665
0.9827 7.07414
0.9825 7.0789
0.9826 7.08706
0.9824 7.09668
0.9823 7.10478
0.9828 7.10806
0.9826 7.11327
0.9828 7.12501
0.9828 7.13819
0.9829 7.15456
0.9828 7.15936
0.9826 7.17098
0.9828 7.19529
0.9829 7.22207
0.9829 7.25255
0.9828 7.28082
0.9825 7.30909
0.9826 7.33477
0.982 7.35692
0.9817 7.37591
0.9817 7.39135
0.9817 7.40942
0.9817 7.42649
0.9815 7.45306
0.9815 7.45464
0.9815 7.43954
0.9816 7.42764
0.9816 7.4058
0.9812 7.38727
0.9811 7.37689
0.9814 7.35819
0.9816 7.35263
0.9816 7.3515
0.9817 7.36143
0.9817 7.37915
0.9819 7.35609
0.982 7.34094
0.982 7.33212
0.9819 7.32829
0.9825 7.33349
0.9825 7.3286
0.9827 7.33329
0.9827 7.33597
0.9826 7.33826
0.9826 7.34004
0.9823 7.34125
0.9823 7.33739
0.9826 7.31306
0.9826 7.29745
0.9827 7.28567
0.9827 7.27195
0.9828 7.2564
0.9829 7.24314
0.9827 7.21387
0.9826 7.19754
0.9827 7.19378
0.9828 7.19703
0.9829 7.20154
0.9827 7.20454
0.9826 7.21322
0.9823 7.21936
0.9825 7.21083
0.9822 7.20448
0.9823 7.19951
0.9821 7.18852
0.982 7.17943
0.9818 7.17208
0.9818 7.16346
0.9819 7.14814
0.982 7.13418
0.9821 7.12521
0.9821 7.11912
0.9819 7.11503
0.982 7.11394
0.982 7.11308
0.9819 7.11263
0.9819 7.1081
0.9818 7.10999
0.9822 7.10929
0.9823 7.11316
0.9825 7.11871
0.9824 7.12855
0.9824 7.12857
0.9825 7.13051
0.9827 7.13226
0.9826 7.13534
0.9825 7.14018
0.9824 7.14257
0.9825 7.14724
0.9826 7.15474
0.9825 7.1606
0.9824 7.16801
0.9825 7.17665
0.9823 7.18555
0.9822 7.19457
0.9823 7.20493
0.9822 7.2155
0.9822 7.22106
0.9823 7.20418
0.9825 7.19331
0.9827 7.18703
0.9828 7.1798
0.983 7.1743
0.9831 7.16074
0.9831 7.15208
0.9831 7.14727
0.9829 7.16311
0.983 7.18432
0.9827 7.21012
0.9824 7.23779
0.9828 7.26197
0.9828 7.29293
0.9828 7.32087
0.9829 7.34361
0.9829 7.3607
0.9829 7.37522
0.9828 7.38217
0.9826 7.39351
0.9824 7.40486
0.9825 7.40878
0.9823 7.41575
0.9823 7.42195
0.9824 7.4211
0.9824 7.41122
0.9827 7.37994
0.9827 7.32448
0.9824 7.29518
0.9826 7.27998
0.9824 7.27448
0.9824 7.27637
0.982 7.27495
0.9818 7.28062
0.9816 7.27232
0.9813 7.26433
0.9813 7.25706
0.9815 7.26118
0.9814 7.27493
0.9809 7.28678
0.9807 7.30807
0.9809 7.33616
0.981 7.36317
0.9813 7.39223
0.981 7.42183
0.9812 7.44103
0.9814 7.42727
0.9813 7.41659
0.9814 7.40008
0.9815 7.384
0.9816 7.36666
0.9815 7.345
0.9817 7.3314
0.9818 7.32416
0.9818 7.32069
0.9817 7.32095
0.9819 7.32248
0.9819 7.32548
0.9819 7.32896
0.9819 7.33427
0.9819 7.33564
0.9818 7.33889
0.9818 7.34374
0.982 7.34601
0.982 7.34985
0.9818 7.34661
0.9817 7.34415
0.9816 7.34078
0.9818 7.34075
0.9819 7.33857
0.9819 7.33936
0.982 7.34074
0.9819 7.34529
0.982 7.35028
0.9818 7.3553
0.9819 7.35816
0.9821 7.36346
0.9822 7.37346
0.9823 7.38121
0.9823 7.39048
0.9822 7.3999
0.9822 7.4095
0.9821 7.41927
0.982 7.42785
0.982 7.43466
0.9819 7.44132
0.9819 7.447
0.982 7.4524
0.9819 7.45731
0.982 7.45717
0.982 7.45937
0.9819 7.46401
0.9818 7.4699
0.9818 7.47692
0.9816 7.48514
0.9818 7.4915
0.9819 7.49861
0.9818 7.50697
0.9819 7.51421
0.9819 7.52149
0.9819 7.52863
0.9819 7.53365
0.9819 7.5222
0.982 7.51391
0.9821 7.50657
0.9821 7.50097
0.9821 7.49729
0.9821 7.48711
0.9821 7.48135
0.9819 7.47988
0.9818 7.47719
0.9821 7.47718
0.9821 7.47884
0.982 7.48319
0.9821 7.49039
0.9823 7.50819
0.9823 7.52762
0.982 7.54533
0.9822 7.56269
0.9821 7.58019
0.9818 7.59688
0.9819 7.61297
0.9819 7.6319
0.9819 7.65144
0.9818 7.66938
0.9819 7.67965
0.982 7.68985
0.9818 7.70108
0.9819 7.66716
0.9824 7.59257
0.9823 7.55784
0.9822 7.55097
0.9824 7.5594
0.9824 7.57912
0.9822 7.60887
0.9818 7.62879
0.9818 7.64519
0.9816 7.66135
0.9815 7.63459
0.9815 7.61304
0.9812 7.59915
0.9812 7.5898
0.9812 7.58178
0.9812 7.57545
0.9812 7.56277
0.9812 7.54912
0.9811 7.53484
0.9811 7.51067
0.9814 7.49242
0.9814 7.4788
0.9814 7.46896
0.9814 7.46045
0.9815 7.45521
0.9815 7.45671
0.9813 7.4549
0.9815 7.45166
0.9814 7.44796
0.9814 7.44483
0.9814 7.44422
0.9816 7.43674
0.9815 7.42722
0.9815 7.41863
0.9817 7.41363
0.9817 7.41971
0.9818 7.42575
0.9818 7.43258
0.9818 7.4394
0.9819 7.43771
0.9821 7.43783
0.982 7.4388
0.982 7.4401
0.982 7.4405
0.9818 7.44024
0.9818 7.43963
0.9818 7.4394
0.982 7.43985
0.9819 7.42725
0.982 7.40858
0.9816 7.3786
0.9816 7.36187
0.9816 7.35463
0.9815 7.34585
0.9816 7.3431
0.9818 7.34504
0.9819 7.34964
0.9817 7.35639
0.9819 7.36373
0.9819 7.37098
0.9818 7.37676
0.9817 7.38204
0.9816 7.38727
0.9817 7.38999
0.9813 7.39221
0.9812 7.39968
0.9812 7.40941
0.9812 7.41983
0.9812 7.42676
0.981 7.43911
0.981 7.45161
0.9811 7.46373
0.9811 7.47908
0.9811 7.49141
0.9812 7.50384
0.9811 7.50133
0.9812 7.50104
0.9812 7.50073
0.9812 7.50135
0.9814 7.49109
0.9817 7.48084
0.9819 7.47136
0.9818 7.4638
0.9818 7.45945
0.9818 7.45574
0.9817 7.45416
0.9819 7.45424
0.9819 7.45138
0.9818 7.44934
0.9819 7.44707
0.9819 7.4443
0.9818 7.44172
0.9818 7.44028
0.9818 7.43947
0.9819 7.44033
0.9819 7.43706
0.9818 7.43549
0.9816 7.43162
0.9816 7.42977
0.9816 7.43267
0.9817 7.43999
0.9816 7.45011
0.982 7.4627
0.9821 7.47513
0.982 7.50065
0.9818 7.53422
0.9817 7.56808
0.9816 7.5986
0.9815 7.63007
0.9816 7.65992
0.9818 7.69107
0.9819 7.71877
0.9818 7.74137
0.9818 7.76258
0.9818 7.77735
0.9818 7.78242
0.9817 7.77857
0.9815 7.76975
0.9815 7.76139
0.9815 7.75048
0.9815 7.7364
0.9817 7.72401
0.982 7.69049
0.9821 7.66187
0.9821 7.63881
0.9819 7.61828
0.9819 7.59901
0.9818 7.58134
0.982 7.56371
0.9819 7.54296
0.9821 7.512
0.9819 7.4805
0.9819 7.45694
0.982 7.43851
0.9821 7.42413
0.982 7.41293
0.9821 7.40262
0.982 7.39415
0.9819 7.38716
0.9822 7.36623
0.9825 7.35148
0.9827 7.34134
0.9827 7.33379
0.9828 7.33386
0.9828 7.3408
0.9828 7.3538
0.9828 7.36692
0.9826 7.3829
0.9823 7.39746
0.9824 7.41277
0.9823 7.42913
0.9823 7.44537
0.9823 7.46114
0.9824 7.47526
0.9824 7.48993
0.9824 7.50662
0.9825 7.50625
0.9824 7.50799
0.9823 7.50745
0.9823 7.50582
0.9822 7.5083
0.9821 7.50431
0.982 7.5039
0.982 7.50183
0.9819 7.50185
0.9822 7.49246
0.9823 7.48432
0.9825 7.4778
0.9825 7.46955
0.9825 7.46264
0.9825 7.4404
0.9826 7.42315
0.9825 7.40986
0.9826 7.42548
0.9827 7.44652
0.9828 7.471
0.9826 7.49568
0.9824 7.52378
0.9825 7.54504
0.9822 7.56674
0.9822 7.58344
0.9821 7.59669
0.9821 7.60815
